id,attr_time,attr_lat,attr_lng
1,1437067251000,49.4497884,8.89849211
2,1437067263000,49.44978745,8.89849483
3,1437067269000,49.44978555,8.89849573
4,1437067281000,49.44978169,8.89848973
5,1437067290000,49.44977866,8.89848703
6,1437067300000,49.44977128,8.89848875
7,1437067316000,49.4493006,8.89823683
8,1437067321000,49.44924107,8.89832396
9,1437067333000,49.44904879,8.89828159
10,1437067345000,49.44896547,8.8982417
11,1437067353000,49.44893116,8.8982834
12,1437067366000,49.44887781,8.89835185
13,1437067413000,49.4485595,8.89832083
14,1437067435000,49.44861404,8.8987663
15,1437067444000,49.44869486,8.89873907
16,1437067454000,49.44875123,8.89873073
17,1437067471000,49.44874431,8.89880057
18,1437067478000,49.4490717,8.89859481
19,1437067496000,49.44899329,8.89890689
20,1437067509000,49.44891279,8.89895614
21,1437067531000,49.4488383,8.89900763
22,1437067543000,49.44896664,8.89935787
23,1437067553000,49.44889571,8.89945732
24,1437067563000,49.44879847,8.89955758
25,1437067575000,49.44867514,8.89988736
26,1437067583000,49.44865798,8.89973069
27,1437067600000,49.44864009,8.89928861
28,1437067616000,49.44864923,8.90017237
29,1437067627000,49.44870166,8.90018455
30,1437067664000,49.44859273,8.89985881
