id,attr_time,attr_light
1,1436625480223,2.0
2,1436625480246,2.0
3,1436625480263,2.0
4,1436625480283,2.0
5,1436625480303,2.0
6,1436625480323,2.0
7,1436625480344,2.0
8,1436625480363,2.0
9,1436625480383,2.0
10,1436625480404,2.0
11,1436625480424,2.0
12,1436625480446,2.0
13,1436625480464,2.0
14,1436625480487,2.0
15,1436625480504,2.0
16,1436625480524,2.0
17,1436625480552,2.0
18,1436625480564,2.0
19,1436625480584,2.0
20,1436625480603,2.0
21,1436625480623,2.0
22,1436625480643,2.0
23,1436625480663,2.0
24,1436625480683,2.0
25,1436625480703,2.0
26,1436625480723,2.0
27,1436625480743,2.0
28,1436625480763,2.0
29,1436625480783,2.0
30,1436625480803,2.0
31,1436625480823,2.0
32,1436625480843,2.0
33,1436625480863,2.0
34,1436625480884,2.0
35,1436625480903,2.0
36,1436625480923,2.0
37,1436625480944,2.0
38,1436625480963,2.0
39,1436625480983,2.0
40,1436625481003,2.0
41,1436625481023,2.0
42,1436625481043,2.0
43,1436625481063,2.0
44,1436625481083,2.0
45,1436625481103,2.0
46,1436625481123,2.0
47,1436625481143,2.0
48,1436625481163,2.0
49,1436625481183,2.0
50,1436625481204,2.0
51,1436625481223,2.0
52,1436625481243,2.0
53,1436625481295,2.0
54,1436625481296,2.0
55,1436625481303,2.0
56,1436625481324,2.0
57,1436625481344,2.0
58,1436625481363,2.0
59,1436625481383,2.0
60,1436625481403,2.0
61,1436625481423,2.0
62,1436625481443,2.0
63,1436625481464,2.0
64,1436625481483,2.0
65,1436625481504,2.0
66,1436625481523,2.0
67,1436625481543,2.0
68,1436625481563,2.0
69,1436625481584,2.0
70,1436625481605,2.0
71,1436625481639,2.0
72,1436625481654,2.0
73,1436625481668,2.0
74,1436625481685,2.0
75,1436625481704,2.0
76,1436625481727,2.0
77,1436625481746,2.0
78,1436625481765,2.0
79,1436625481788,2.0
80,1436625481808,2.0
81,1436625481827,2.0
82,1436625481844,2.0
83,1436625481866,2.0
84,1436625481885,2.0
85,1436625481905,2.0
86,1436625481928,2.0
87,1436625481944,2.0
88,1436625481968,2.0
89,1436625481987,2.0
90,1436625482008,2.0
91,1436625482029,2.0
92,1436625482081,2.0
93,1436625482082,2.0
94,1436625482085,2.0
95,1436625482106,2.0
96,1436625482126,2.0
97,1436625482146,2.0
98,1436625482166,2.0
99,1436625482187,2.0
100,1436625482205,2.0
101,1436625482226,2.0
102,1436625482247,2.0
103,1436625482267,2.0
104,1436625482288,2.0
105,1436625482305,2.0
106,1436625482325,2.0
107,1436625482350,2.0
108,1436625482367,2.0
109,1436625482389,2.0
110,1436625482409,2.0
111,1436625482427,2.0
112,1436625482448,2.0
113,1436625482468,2.0
114,1436625482488,2.0
115,1436625482510,2.0
116,1436625482552,2.0
117,1436625482553,2.0
118,1436625482566,2.0
119,1436625482586,2.0
120,1436625482609,2.0
121,1436625482626,2.0
122,1436625482647,2.0
123,1436625482666,2.0
124,1436625482688,2.0
125,1436625482707,2.0
126,1436625482728,2.0
127,1436625482747,2.0
128,1436625482766,2.0
129,1436625482787,2.0
130,1436625482806,2.0
131,1436625482826,2.0
132,1436625482846,2.0
133,1436625482871,2.0
134,1436625482887,2.0
135,1436625482911,2.0
136,1436625482926,2.0
137,1436625482946,2.0
138,1436625482966,2.0
139,1436625482986,2.0
140,1436625483009,2.0
141,1436625483030,2.0
142,1436625483139,2.0
