id,attr_time,attr_light
1,1436625480217,41.0
2,1436625480231,41.0
3,1436625480250,41.0
4,1436625480271,41.0
5,1436625480295,41.0
6,1436625480313,41.0
7,1436625480333,41.0
8,1436625480353,41.0
9,1436625480373,41.0
10,1436625480393,41.0
11,1436625480412,41.0
12,1436625480434,41.0
13,1436625480452,41.0
14,1436625480473,41.0
15,1436625480493,41.0
16,1436625480513,41.0
17,1436625480532,41.0
18,1436625480558,41.0
19,1436625480615,41.0
20,1436625480616,41.0
21,1436625480617,41.0
22,1436625480636,40.0
23,1436625480652,41.0
24,1436625480680,41.0
25,1436625480691,41.0
26,1436625480713,41.0
27,1436625480732,41.0
28,1436625480751,41.0
29,1436625480771,41.0
30,1436625480796,41.0
31,1436625480813,40.0
32,1436625480835,40.0
33,1436625480854,40.0
34,1436625480874,40.0
35,1436625480896,40.0
36,1436625480911,40.0
37,1436625480935,40.0
38,1436625480960,40.0
39,1436625480976,41.0
40,1436625480991,41.0
41,1436625481012,41.0
42,1436625481076,41.0
43,1436625481077,41.0
44,1436625481078,41.0
45,1436625481102,41.0
46,1436625481141,40.0
47,1436625481142,40.0
48,1436625481152,40.0
49,1436625481174,40.0
50,1436625481193,40.0
51,1436625481212,40.0
52,1436625481232,41.0
53,1436625481253,41.0
54,1436625481271,40.0
55,1436625481291,40.0
56,1436625481313,40.0
57,1436625481336,40.0
58,1436625481356,40.0
59,1436625481376,40.0
60,1436625481394,40.0
61,1436625481411,40.0
62,1436625481433,40.0
63,1436625481453,40.0
64,1436625481473,40.0
65,1436625481535,40.0
66,1436625481536,40.0
67,1436625481537,41.0
68,1436625481554,41.0
69,1436625481578,41.0
70,1436625481594,41.0
71,1436625481611,41.0
72,1436625481633,41.0
73,1436625481654,41.0
74,1436625481672,41.0
75,1436625481692,41.0
76,1436625481717,41.0
77,1436625481734,41.0
78,1436625481752,41.0
79,1436625481774,40.0
80,1436625481794,40.0
81,1436625481815,40.0
82,1436625481834,40.0
83,1436625481854,40.0
84,1436625481874,40.0
85,1436625481894,40.0
86,1436625481912,40.0
87,1436625481933,40.0
88,1436625481957,40.0
89,1436625482045,40.0
90,1436625482046,40.0
91,1436625482047,40.0
92,1436625482048,40.0
93,1436625482075,40.0
94,1436625482076,40.0
95,1436625482091,40.0
96,1436625482119,40.0
97,1436625482134,40.0
98,1436625482154,40.0
99,1436625482173,40.0
100,1436625482194,40.0
101,1436625482216,40.0
102,1436625482235,40.0
103,1436625482254,40.0
104,1436625482275,40.0
105,1436625482294,40.0
106,1436625482315,40.0
107,1436625482335,40.0
108,1436625482356,40.0
109,1436625482375,40.0
110,1436625482405,40.0
111,1436625482412,40.0
112,1436625482432,40.0
113,1436625482452,40.0
114,1436625482472,40.0
115,1436625482498,40.0
116,1436625482513,40.0
117,1436625482532,40.0
118,1436625482552,40.0
119,1436625482572,41.0
120,1436625482592,41.0
121,1436625482617,41.0
122,1436625482633,41.0
123,1436625482656,41.0
124,1436625482675,41.0
125,1436625482693,41.0
126,1436625482716,41.0
127,1436625482733,41.0
128,1436625482753,41.0
129,1436625482778,41.0
130,1436625482792,41.0
131,1436625482812,41.0
132,1436625482832,41.0
133,1436625482856,41.0
134,1436625482874,41.0
135,1436625482896,41.0
136,1436625482916,41.0
137,1436625482935,41.0
138,1436625483042,41.0
139,1436625483043,41.0
140,1436625483044,41.0
141,1436625483045,41.0
142,1436625483046,41.0
143,1436625483118,42.0
144,1436625483121,42.0
145,1436625483122,42.0
146,1436625483123,42.0
147,1436625483174,42.0
148,1436625483175,42.0
149,1436625483176,42.0
150,1436625483196,42.0
151,1436625483218,42.0
152,1436625483233,42.0
153,1436625483274,42.0
154,1436625483275,42.0
155,1436625483292,42.0
156,1436625483314,42.0
157,1436625483332,42.0
158,1436625483353,42.0
159,1436625483372,42.0
160,1436625483394,43.0
161,1436625483412,43.0
162,1436625483433,43.0
163,1436625483453,43.0
164,1436625483474,43.0
165,1436625483505,43.0
166,1436625483515,43.0
167,1436625483532,43.0
168,1436625483552,43.0
169,1436625483573,43.0
170,1436625483592,44.0
171,1436625483612,44.0
172,1436625483633,44.0
173,1436625483653,44.0
174,1436625483676,44.0
175,1436625483695,44.0
176,1436625483716,44.0
177,1436625483734,44.0
178,1436625483756,44.0
179,1436625483776,45.0
180,1436625483796,45.0
181,1436625483816,45.0
182,1436625483835,45.0
183,1436625483857,45.0
184,1436625483876,45.0
185,1436625483896,46.0
186,1436625483922,46.0
187,1436625483980,46.0
188,1436625483981,46.0
189,1436625483982,47.0
190,1436625484001,47.0
191,1436625484021,47.0
192,1436625484034,47.0
193,1436625484063,48.0
194,1436625484074,48.0
195,1436625484101,49.0
