id,attr_time,attr_lat,attr_lng
1,1436599553000,49.44875511,8.8999569
2,1436599559000,49.44875577,8.8999519
3,1436599569000,49.44876335,8.8999354
4,1436599579000,49.44876473,8.89992252
5,1436599590000,49.44876529,8.89989973
6,1436599600000,49.44878568,8.89990071
7,1436599610000,49.44887723,8.89961374
8,1436599620000,49.44887505,8.89957645
9,1436599631000,49.44890508,8.89959673
10,1436599641000,49.44886556,8.89956187
11,1436599650382,49.44884123,8.89920477
12,1436599661000,49.44886802,8.89927029
13,1436599671000,49.44890166,8.89918864
14,1436599681000,49.448979,8.89913832
15,1436599691000,49.44899756,8.89917986
16,1436599702000,49.44902807,8.89919164
17,1436599711000,49.44893014,8.89917334
18,1436599723000,49.44884171,8.89893324
19,1436599733000,49.44896457,8.89898157
20,1436599743000,49.44904304,8.89877088
21,1436599753000,49.44907787,8.89894011
22,1436599763000,49.44902903,8.89894889
23,1436599773000,49.44895512,8.89887065
24,1436599784000,49.4488926,8.89880221
25,1436599794000,49.44888662,8.8986821
26,1436599804000,49.44884132,8.89871897
27,1436599814000,49.44883069,8.89857916
28,1436599825000,49.44869641,8.89851042
29,1436599835000,49.44873033,8.8984602
30,1436599845000,49.44866079,8.89846509
31,1436599855000,49.44863484,8.89851612
32,1436599865000,49.44856296,8.89840046
33,1436599876000,49.44865354,8.89840413
34,1436599886000,49.44875808,8.89840102
35,1436599897000,49.44880193,8.89824531
36,1436599907000,49.44882693,8.89811958
37,1436599919000,49.44891655,8.89828358
38,1436599928000,49.4490031,8.89820224
39,1436599938000,49.44899803,8.89838571
40,1436599947000,49.44898541,8.89839626
41,1436599958000,49.44907827,8.89823791
42,1436599968000,49.44906599,8.89827623
43,1436599978000,49.44912177,8.89825985
44,1436599989000,49.44914875,8.89825025
45,1436599999000,49.4491487,8.89817166
46,1436600009000,49.44916158,8.89825708
47,1436600019000,49.44922451,8.89813861
48,1436600029000,49.44917089,8.89811331
49,1436600041000,49.44938136,8.89801957
50,1436600050000,49.4493747,8.89819721
51,1436600060000,49.44924088,8.89829393
52,1436600071000,49.44924665,8.89827828
53,1436600081000,49.44927235,8.89826161
54,1436600091000,49.44932487,8.89826496
55,1436600101000,49.44930737,8.89827492
56,1436600111000,49.44930836,8.89827671
57,1436600121000,49.44931238,8.89827421
58,1436600132000,49.44931401,8.89827131
59,1436600142000,49.44931384,8.89827116
60,1436600152000,49.44931132,8.89826742
61,1436600162000,49.44931348,8.89826216
62,1436600173000,49.44931333,8.89826078
63,1436600183000,49.44931574,8.89826064
64,1436600193000,49.44931652,8.89825847
65,1436600204000,49.44932,8.89825692
66,1436600214000,49.44932065,8.89825715
67,1436600224000,49.44934237,8.89820544
68,1436600234000,49.44930679,8.89814908
69,1436600244000,49.44931067,8.89816126
70,1436600255000,49.44931397,8.89816323
71,1436600265000,49.44932521,8.89814937
72,1436600283000,49.44930321,8.89816454
73,1436600293000,49.44930999,8.89821006
74,1436600303000,49.44931272,8.89820823
75,1436600313000,49.44931296,8.89820806
76,1436600323000,49.44931932,8.89823256
77,1436600333000,49.44931823,8.89828892
78,1436600343000,49.44932339,8.89828454
79,1436600353000,49.44931654,8.89828686
80,1436600363000,49.44931658,8.8982871
81,1436600373000,49.44931774,8.89828408
82,1436600383000,49.44933003,8.89828308
83,1436600386000,49.44932766,8.89828541
84,1436600398000,49.44932615,8.89828148
85,1436600408000,49.44932648,8.89828158
86,1436600420000,49.44932751,8.89828298
87,1436600429000,49.4493251,8.89827965
88,1436600440000,49.44932475,8.8982817
89,1436600449000,49.44932891,8.89828444
90,1436600460000,49.44942067,8.89836464
91,1436600470000,49.44943982,8.89834659
92,1436600480000,49.44945905,8.89830199
93,1436600491000,49.44951658,8.89830784
94,1436600502000,49.44956971,8.8983565
95,1436600511000,49.44958047,8.89829021
96,1436600522000,49.44957893,8.89823329
97,1436600532000,49.44962826,8.89823642
98,1436600542000,49.44965662,8.8982634
99,1436600555000,49.44985813,8.89846107
100,1436600570000,49.4500165,8.89851396
101,1436600574000,49.44993286,8.89850074
102,1436600585000,49.44984849,8.89849357
103,1436600595000,49.44983759,8.89848241
104,1436600629000,49.44980339,8.8984145
105,1436600639000,49.44976759,8.89840779
106,1436600650000,49.44974972,8.89841468
107,1436600660000,49.44981038,8.89836264
108,1436600692000,49.44981823,8.89870586
