id,attr_time,attr_lat,attr_lng
1,1436599565000,49.44877582,8.90014955
2,1436599571000,49.44877591,8.90014926
3,1436599590000,49.44877964,8.90013649
4,1436599602000,49.44878034,8.90013499
5,1436599616000,49.44878126,8.90013297
6,1436599622000,49.4487813,8.90013285
7,1436599647000,49.44878384,8.90012485
8,1436599658000,49.44878462,8.90012314
9,1436599669000,49.44878677,8.90011862
10,1436599677000,49.4487865,8.90011723
11,1436599688000,49.44878716,8.90011494
12,1436599697000,49.44879059,8.90009875
13,1436599707000,49.44879948,8.90007838
14,1436599718000,49.44879676,8.90007812
15,1436599729000,49.44876953,8.89972603
16,1436599739000,49.44877489,8.89928083
17,1436599750000,49.44907076,8.89933895
18,1436599759000,49.44912367,8.89913924
19,1436599770000,49.44899827,8.89896266
20,1436599789000,49.44893664,8.8989916
21,1436599801000,49.44911445,8.8989153
22,1436599811000,49.44873064,8.89872089
23,1436599821000,49.44872428,8.89847238
24,1436599831000,49.4485322,8.89853752
25,1436599841000,49.44857324,8.89837294
26,1436599851000,49.44866528,8.89851885
27,1436599862000,49.44860637,8.8983357
28,1436599880000,49.44864129,8.89842645
29,1436599885000,49.4486526,8.89842654
30,1436599897000,49.44867126,8.89838106
31,1436599908000,49.44875931,8.89835611
32,1436599916000,49.44884697,8.89835199
33,1436599928000,49.44892266,8.8983327
34,1436599936000,49.44897098,8.8983113
35,1436599957000,49.44922097,8.89874601
36,1436599979000,49.44902524,8.89849943
37,1436599990000,49.44913696,8.8980299
38,1436600002000,49.44913282,8.89795085
39,1436600012000,49.44898464,8.89803403
40,1436600021000,49.44903262,8.8981157
41,1436600031000,49.44905293,8.89818694
42,1436600044000,49.44906452,8.89814649
43,1436600051000,49.44907142,8.89813975
44,1436600062000,49.44913354,8.89821808
45,1436600073000,49.44916064,8.89827496
46,1436600084000,49.44920543,8.89825529
47,1436600093000,49.44923335,8.89824904
48,1436600103000,49.44922182,8.89826705
49,1436600114000,49.44922876,8.89827269
50,1436600125000,49.44924462,8.89826736
51,1436600135000,49.44924923,8.89826033
52,1436600146000,49.44924907,8.89825759
53,1436600155000,49.44924877,8.89825805
54,1436600165000,49.44925131,8.8982593
55,1436600176000,49.4492505,8.898261
56,1436600186000,49.44924919,8.89826075
57,1436600196000,49.44923903,8.8982561
58,1436600206000,49.4492359,8.89825508
59,1436600216000,49.44923763,8.89825535
60,1436600227000,49.44923887,8.89825617
61,1436600237000,49.44923939,8.89825703
62,1436600247000,49.44924092,8.89825713
63,1436600257000,49.44924261,8.8982576
64,1436600268000,49.44924275,8.89825778
65,1436600279000,49.44923904,8.89825537
66,1436600289000,49.44923858,8.89825377
67,1436600298000,49.44924004,8.89825529
68,1436600309000,49.44923895,8.89825558
69,1436600329000,49.44923768,8.89825427
70,1436600339000,49.4492383,8.89825428
71,1436600351000,49.44923663,8.89825267
72,1436600361000,49.44923858,8.89825897
73,1436600380000,49.44923003,8.89826312
74,1436600390000,49.44922802,8.89826602
75,1436600400000,49.44922822,8.89826763
76,1436600420000,49.44922683,8.8982706
77,1436600430000,49.44922268,8.8982757
78,1436600441000,49.4492209,8.89827684
79,1436600451000,49.44924927,8.89828987
80,1436600462000,49.44931079,8.89835647
81,1436600472000,49.449364,8.89842689
82,1436600484000,49.4495287,8.8984361
83,1436600494000,49.44962108,8.89839675
84,1436600505000,49.44964567,8.89837527
85,1436600515000,49.44971709,8.89840551
86,1436600523000,49.44974226,8.89840372
87,1436600557000,49.44973591,8.89839957
88,1436600599000,49.4497338,8.89839999
89,1436600638000,49.44979638,8.89843002
90,1436600650000,49.44979247,8.89843651
91,1436600661000,49.4497773,8.8984336
