id,attr_time,attr_db
1,1436599549176,33.2832399359503
2,1436599549807,34.2473183371424
3,1436599550516,35.0442294399113
4,1436599551269,34.1415137005442
5,1436599551842,34.7346334206879
6,1436599552438,34.2471865733967
7,1436599553003,33.2785654274145
8,1436599553562,35.2220798957931
9,1436599554715,47.094902261552
10,1436599555462,47.4482259367316
11,1436599556035,43.7807103952446
12,1436599556643,50.0778078862429
13,1436599557295,45.2532020364301
14,1436599557872,49.3421301901025
15,1436599558429,42.9051463640809
16,1436599559004,47.6602099290233
17,1436599559601,46.4008170301543
18,1436599560339,51.8046459459367
19,1436599561123,41.1388577199811
20,1436599561806,49.761174646491
21,1436599562386,46.9206278872228
22,1436599562928,50.2317492475216
23,1436599563504,43.1464533668697
24,1436599564894,57.7640079410433
25,1436599565543,46.7105245045228
26,1436599566267,49.852371636011
27,1436599567024,43.4488481756443
28,1436599567751,43.3033580137757
29,1436599568364,51.4555054310223
30,1436599569019,55.9952934943551
31,1436599569753,52.4798226237668
32,1436599570492,44.9921356281489
33,1436599571215,44.1724957697042
34,1436599571785,44.9213054117426
35,1436599572356,46.6678027143588
36,1436599572931,46.3580514523413
37,1436599573521,57.6014501387386
38,1436599574207,54.2442023528992
39,1436599574963,42.8087996928671
40,1436599575656,43.7377760729184
41,1436599576254,42.8806801903631
42,1436599576832,51.7482012425949
43,1436599577391,51.582830860369
44,1436599577959,49.4069083084677
45,1436599578560,45.1117793509005
46,1436599579737,45.1923863643339
47,1436599580396,50.121883381507
48,1436599581120,47.9128544541046
49,1436599581871,56.6712500256492
50,1436599582604,51.6897305385117
51,1436599583374,44.5110497042647
52,1436599584140,52.1440789765518
53,1436599584901,57.9777038657274
54,1436599585639,50.7393977169328
55,1436599586413,52.4913779701904
56,1436599587147,50.0564988244399
57,1436599587986,47.1214041492109
58,1436599588720,45.7079831097497
59,1436599589443,49.6975755980439
60,1436599590166,44.5867112043781
61,1436599590840,50.1207943934535
62,1436599591570,46.2534832176951
63,1436599592292,50.3532837005128
64,1436599593145,48.6058317044433
65,1436599593917,46.4042110438828
66,1436599594657,48.7864147836345
67,1436599595623,51.260197548681
68,1436599596237,44.1188344451409
69,1436599596977,42.7442572773055
70,1436599597588,46.6855768710837
71,1436599598265,48.0545670499342
72,1436599599029,47.3109802079928
73,1436599599742,45.7159151509946
74,1436599600469,46.2317863712716
75,1436599601180,49.821570399474
76,1436599601946,45.2775630152143
77,1436599602724,47.4107343754219
78,1436599603405,47.1207190190093
79,1436599604144,47.1745416585467
80,1436599604849,47.9649125373361
81,1436599605572,50.3923944260965
82,1436599606294,42.6943203335986
83,1436599606919,43.3084470923244
84,1436599607592,44.9495457460338
85,1436599608221,47.9863761062011
86,1436599608898,50.5322063594175
87,1436599609631,59.1099081768122
88,1436599610375,48.9943501562847
89,1436599611111,45.6667929720425
90,1436599611789,43.7370605983736
91,1436599612461,49.0857376029028
92,1436599613182,53.3011037341625
93,1436599613944,48.5938941624464
94,1436599614682,54.627013942476
95,1436599615453,60.3308628398025
96,1436599616191,48.9192275306198
97,1436599616879,53.5600641645528
98,1436599617617,46.5895192796683
99,1436599618350,57.9103649022378
100,1436599619066,58.573319833298
101,1436599619790,56.5044784023929
102,1436599620489,49.9534024827531
103,1436599621260,56.6262269491284
104,1436599622007,46.3785305244108
105,1436599622743,50.3711116008828
106,1436599623482,45.8986528426201
107,1436599624271,46.5271940320054
108,1436599624992,46.2818933766314
109,1436599625731,44.7170282401729
110,1436599626382,45.1043508311006
111,1436599627165,47.137721730842
112,1436599627900,56.1446646615207
113,1436599628637,46.3024639017402
114,1436599629370,51.506437257365
115,1436599630132,52.2140190508362
116,1436599630886,49.8917019837991
117,1436599631623,54.0559036218796
118,1436599632400,46.9968709041422
119,1436599633121,45.3347525334427
120,1436599633841,49.538096189986
121,1436599634553,50.6170245744433
122,1436599635323,49.3335859587934
123,1436599636143,48.280763312494
124,1436599636766,50.4101344464442
125,1436599637432,47.0378477203973
126,1436599638280,46.3771214814449
127,1436599638993,51.0194919331834
128,1436599639750,53.3229249816055
129,1436599640499,53.9329789187901
130,1436599641263,53.272755783917
131,1436599641981,44.3936272053661
132,1436599642738,45.3270660623188
133,1436599643477,51.7987719401414
134,1436599644207,41.3144871887148
135,1436599644800,54.6774373157103
136,1436599645456,45.8977710485174
137,1436599646184,53.4946326914023
138,1436599646928,45.7046122973801
139,1436599647669,46.4543638042514
140,1436599648400,61.2563863968739
141,1436599649139,54.9007897653832
142,1436599649789,44.7056440324348
143,1436599650542,54.5530518422216
144,1436599651269,47.1745955489749
145,1436599652022,55.8208761937787
146,1436599652788,57.0802786421214
147,1436599653526,54.8920205730366
148,1436599654251,51.1848355450401
149,1436599654976,47.8824286159873
150,1436599655698,50.8146567858471
151,1436599656357,55.2497963097863
152,1436599657018,45.6211814728007
153,1436599657756,54.4779985646453
154,1436599658474,43.8665066714828
155,1436599659235,44.648716114529
156,1436599659944,47.5677560050695
157,1436599660672,51.8752301642999
158,1436599661389,54.1981480672436
159,1436599662083,50.6018408906981
160,1436599662841,53.0067236817096
161,1436599663574,50.5365686474461
162,1436599664335,55.5483918792633
163,1436599665013,54.8380638747703
164,1436599665700,56.6456032627268
165,1436599666343,43.6504598597406
166,1436599667100,48.0680917917884
167,1436599667834,48.8714684177889
168,1436599668587,44.1119463813877
169,1436599669329,48.6844620919755
170,1436599670067,46.6408097679868
171,1436599670775,56.4034732727723
172,1436599671487,52.3147223871297
173,1436599672212,48.9395070231446
174,1436599672942,50.8597010590135
175,1436599673684,44.7706143049499
176,1436599674425,53.3938832534234
177,1436599675161,45.6902525499766
178,1436599675883,55.2769623125687
179,1436599676543,58.3691027433024
180,1436599677215,51.6592900782908
181,1436599677895,44.4539092904923
182,1436599678633,48.1471764660604
183,1436599679363,50.9627286049375
184,1436599680118,45.8260809614107
185,1436599680692,38.9539905634299
186,1436599681362,68.4069730830857
187,1436599682128,56.3571926238055
188,1436599682868,46.1932364252476
189,1436599683555,56.3867509727398
190,1436599684295,52.0166729171291
191,1436599685031,48.7209261762878
192,1436599685764,48.1876652277704
193,1436599686535,43.2872010598397
194,1436599687184,45.8987123339756
195,1436599687914,47.1098561156602
196,1436599688659,44.629932826806
197,1436599689400,40.5682828567513
198,1436599690160,45.3404195651623
199,1436599690878,41.012820277934
200,1436599691551,41.8670839750455
201,1436599692306,51.6411453934173
202,1436599693046,54.9200461901858
203,1436599693773,43.8121629871368
204,1436599694511,45.1160599631721
205,1436599695241,56.3396157204365
206,1436599695965,49.0778500424449
207,1436599696690,50.2364523982802
208,1436599697274,60.6030990995136
209,1436599697945,55.6987227795685
210,1436599698675,53.5914445125145
211,1436599699400,51.6165595314401
212,1436599700124,43.766949481959
213,1436599700866,58.3532288095164
214,1436599701604,51.6436751596433
215,1436599702421,53.2017448992769
216,1436599703178,52.5495874466353
217,1436599703913,43.5359273490046
218,1436599704654,50.954563990945
219,1436599705391,44.0704655992156
220,1436599706123,53.2023877103044
221,1436599706901,41.4945951401418
222,1436599707593,51.1799842669856
223,1436599708323,50.1204892773224
224,1436599709037,45.5733745936466
225,1436599709786,51.49011819733
226,1436599710530,56.3387519411427
227,1436599711300,54.7564099428332
228,1436599712025,53.2800505255616
229,1436599712779,46.9998677978785
230,1436599713518,47.0100209553131
231,1436599714249,49.521350085067
232,1436599714979,51.058596556331
233,1436599715730,55.958670366469
234,1436599716453,54.311419735064
235,1436599717168,55.9651399145407
236,1436599717763,44.2331449436052
237,1436599718443,49.237475014285
238,1436599719201,54.969872378458
239,1436599719927,49.0803126888317
240,1436599721902,62.3948107051241
241,1436599722631,49.5953514552714
242,1436599723375,40.7873481332453
243,1436599724115,46.761367810359
244,1436599724857,50.3821644276075
245,1436599725582,43.5853574739205
246,1436599726325,49.3240036283153
247,1436599727040,55.8661879900923
248,1436599727697,51.8437205731887
249,1436599728371,45.4718531179447
250,1436599729119,39.4965587736581
251,1436599729839,52.3904297320772
252,1436599730518,44.2638531530625
253,1436599731934,54.2702639248841
254,1436599732690,45.3355623071453
255,1436599733440,56.7741237260486
256,1436599734216,42.7698013835695
257,1436599734942,43.2922044006422
258,1436599735674,37.806003326753
259,1436599736411,53.6963323322266
260,1436599737085,45.1835959734315
261,1436599737656,58.433137217558
262,1436599738321,46.773684395553
263,1436599739063,47.3217305688262
264,1436599739781,49.2466661081852
265,1436599740550,51.470104612647
266,1436599741269,54.0731162015901
267,1436599741925,55.0050049858246
268,1436599742555,49.1057622104169
269,1436599743236,46.4059092675804
270,1436599743967,48.3995394389206
271,1436599744711,46.828421213107
272,1436599745421,46.150520253948
273,1436599747265,52.5077055517981
274,1436599747877,48.3152030199115
275,1436599748563,55.8024179879099
276,1436599749284,42.8980650786079
277,1436599750008,64.5646864187095
278,1436599750749,53.1516642324238
279,1436599751516,44.6590396343246
280,1436599752271,51.5947524793075
281,1436599753079,50.7048001526771
282,1436599753727,56.0041784017349
283,1436599754428,51.3073767590747
284,1436599755769,52.7317130107202
285,1436599756420,47.4281136356022
286,1436599757242,44.9014916930923
287,1436599757928,45.7919326753442
288,1436599758537,47.4965361121778
289,1436599759271,44.6197209214838
290,1436599759994,50.8014355623667
291,1436599760729,45.0802723288767
292,1436599761457,48.5067252365342
293,1436599762233,51.9251392314645
294,1436599762938,49.1286456540595
295,1436599763555,52.177443403193
296,1436599764277,50.5283217755724
297,1436599764960,55.3723650794958
298,1436599765692,50.2955779861987
299,1436599766424,57.4347726127891
300,1436599767275,56.7331234079958
301,1436599768020,47.2211124845773
302,1436599768718,45.7410709585301
303,1436599769346,50.0434386951228
304,1436599770057,54.5155935454588
305,1436599770787,54.4472077687755
306,1436599771525,41.9557404200349
307,1436599772416,46.741502299821
308,1436599773093,50.0028826676703
309,1436599773844,47.5308444432183
310,1436599774589,39.1544341323073
311,1436599775351,41.9158093496304
312,1436599776104,50.1510220059974
313,1436599776844,55.2874850917996
314,1436599777555,51.7695445168828
315,1436599778194,54.4992095314691
316,1436599778871,49.3026317856739
317,1436599779574,45.5408537557236
318,1436599780309,50.6947651358773
319,1436599780989,42.3689603080697
320,1436599781775,49.3566261298387
321,1436599782497,55.0149703272042
322,1436599783219,46.652916583708
323,1436599783877,45.6148903881559
324,1436599784605,53.0331896118441
325,1436599785355,53.6031483715621
326,1436599786088,44.8780732902168
327,1436599786826,56.9700061989862
328,1436599787574,49.5270331393142
329,1436599788313,51.6957788937897
330,1436599789020,48.6739011292148
331,1436599789662,58.4323218321066
332,1436599790355,55.0912625721251
333,1436599791107,36.9134285665072
334,1436599791872,54.2803171344551
335,1436599792615,55.6247888571006
336,1436599793314,48.144072025687
337,1436599794040,49.038476811001
338,1436599794701,46.0749800957059
339,1436599795378,57.5843612857479
340,1436599796116,48.204679355272
341,1436599796900,46.2086029076998
342,1436599797612,50.4201257228717
343,1436599798282,44.5901324088959
344,1436599799015,52.6183967075579
345,1436599799720,47.3270893270506
346,1436599800337,49.999166710151
347,1436599801036,49.3115907321113
348,1436599801780,48.5142973286826
