id,attr_time,attr_db
1,1436599549336,35.5884673038095
2,1436599550059,35.0190264641209
3,1436599550793,36.1006721659006
4,1436599551524,35.3958675095997
5,1436599552256,37.135353257664
6,1436599552980,33.5810217760295
7,1436599553674,37.098632687219
8,1436599554295,42.347089899443
9,1436599554935,34.5619257113885
10,1436599555664,38.4257325932456
11,1436599556417,48.0416892717407
12,1436599557079,57.3369207848865
13,1436599557727,73.1402197109575
14,1436599558443,72.3086624410943
15,1436599559118,66.524304968008
16,1436599559849,71.9363452870944
17,1436599560591,71.0053538871476
18,1436599561271,67.2842762264148
19,1436599561942,72.6462796828311
20,1436599562698,66.4714845658721
21,1436599563431,70.4574884393539
22,1436599564147,66.548223353028
23,1436599564779,65.0828480720692
24,1436599565495,72.555928340846
25,1436599566220,72.3442742035664
26,1436599566957,64.8462530963238
27,1436599567693,68.3589929221143
28,1436599568419,65.052490508311
29,1436599569149,71.788896855698
30,1436599569892,70.3918910971673
31,1436599570626,69.7737645699192
32,1436599571350,69.9427870392758
33,1436599572062,71.2360342294141
34,1436599572745,73.6899217566156
35,1436599573522,73.991094734273
36,1436599574244,65.1432642767982
37,1436599574974,69.2538391911404
38,1436599575696,72.6426562016597
39,1436599576282,70.2012964584203
40,1436599576980,70.5171657090519
41,1436599577699,65.647098290498
42,1436599578345,70.7994120203417
43,1436599579062,67.5967911018236
44,1436599579778,70.3963980444885
45,1436599580513,71.2101190261855
46,1436599581268,63.727660875091
47,1436599581982,71.2768557759695
48,1436599582745,70.4311069724176
49,1436599583467,67.9067781909527
50,1436599584209,72.9678369555846
51,1436599584976,69.0160547802011
52,1436599585702,71.5359726878033
53,1436599586464,69.2367405223084
54,1436599587201,69.0066527287818
55,1436599587934,72.9184463012952
56,1436599588654,67.5921094048538
57,1436599589381,73.41899483134
58,1436599590110,70.6041247974364
59,1436599590857,68.4819106774157
60,1436599591600,72.6127231943341
61,1436599592319,67.3625555081547
62,1436599593058,68.6392425044974
63,1436599593784,73.2165170158346
64,1436599594541,66.3810439445299
65,1436599595394,73.3612229755766
66,1436599596064,69.7216713833513
67,1436599596743,71.9275028707438
68,1436599597536,65.5924720638897
69,1436599598282,69.3197806145856
70,1436599599008,69.2961769140036
71,1436599599780,70.9787328504381
72,1436599600519,72.1251040244588
73,1436599601253,67.1646323440588
74,1436599601976,73.6504976063381
75,1436599602718,69.2619788634314
76,1436599603468,63.9020591636002
77,1436599604214,73.3528334695845
78,1436599604936,73.3562516702031
79,1436599605756,68.9641850734628
80,1436599606476,63.0871523240131
81,1436599607210,68.4378775327747
82,1436599607946,63.0346738032439
83,1436599608662,71.5782775790049
84,1436599609413,67.754459234399
85,1436599610148,65.1195572673565
86,1436599610934,71.3228931031882
87,1436599611666,71.5813836704714
88,1436599612403,66.5879724164523
89,1436599613136,68.1559555648971
90,1436599613879,68.5080147444452
91,1436599614640,70.0617416227989
92,1436599615373,73.2189656945646
93,1436599616098,68.6054830121395
94,1436599616815,69.3573787951002
95,1436599617532,63.7437095911728
96,1436599618185,72.9892838994445
97,1436599618857,66.0342080796151
98,1436599619564,72.1203497823728
99,1436599620339,58.3495799191976
100,1436599621056,73.5750796311089
101,1436599621773,64.8702555333601
102,1436599622477,73.2954469253271
103,1436599623203,65.472073514899
104,1436599623948,63.7252541191092
105,1436599624674,70.9599241718086
106,1436599625413,64.263570293821
107,1436599626148,68.3295471074973
108,1436599626863,62.2262442412269
109,1436599627670,69.9880409205694
110,1436599628407,66.1660282974877
111,1436599629135,63.6515699432727
112,1436599629847,69.5025289069595
113,1436599630621,66.8378660395507
114,1436599631360,64.7025400997365
115,1436599632080,68.3603229309279
