id,attr_time,attr_light
1,1437500851926,5.0
2,1437500851945,5.0
3,1437500851969,4.0
4,1437500851990,4.0
5,1437500852079,4.0
6,1437500852080,6.0
7,1437500852081,6.0
8,1437500852082,4.0
9,1437500852090,4.0
10,1437500852109,4.0
11,1437500852125,4.0
12,1437500852145,6.0
13,1437500852166,6.0
14,1437500852185,4.0
15,1437500852205,4.0
16,1437500852226,4.0
17,1437500852300,5.0
18,1437500852301,5.0
19,1437500852324,4.0
20,1437500852326,4.0
21,1437500852327,4.0
22,1437500852345,4.0
23,1437500852366,5.0
24,1437500852386,5.0
25,1437500852408,4.0
26,1437500852428,4.0
27,1437500852446,5.0
28,1437500852466,5.0
29,1437500852486,5.0
30,1437500852507,4.0
31,1437500852526,4.0
32,1437500852547,6.0
33,1437500852568,6.0
34,1437500852586,5.0
35,1437500852607,5.0
36,1437500852627,4.0
37,1437500852647,6.0
38,1437500852666,5.0
39,1437500852686,5.0
40,1437500852707,5.0
41,1437500852727,4.0
42,1437500852746,4.0
43,1437500852766,5.0
44,1437500852786,5.0
45,1437500852814,5.0
46,1437500852872,5.0
47,1437500852873,4.0
48,1437500852874,5.0
49,1437500852895,5.0
50,1437500852906,5.0
51,1437500852933,5.0
52,1437500852946,5.0
53,1437500852966,5.0
54,1437500852986,3.0
55,1437500853007,3.0
56,1437500853026,4.0
57,1437500853047,4.0
58,1437500853067,4.0
59,1437500853087,4.0
60,1437500853107,4.0
61,1437500853128,3.0
62,1437500853148,3.0
63,1437500853167,3.0
64,1437500853186,3.0
65,1437500853206,3.0
66,1437500853227,3.0
67,1437500853250,3.0
68,1437500853269,3.0
69,1437500853288,5.0
70,1437500853307,5.0
71,1437500853328,5.0
72,1437500853351,4.0
73,1437500853370,4.0
74,1437500853390,4.0
75,1437500853408,4.0
76,1437500853428,5.0
77,1437500853446,5.0
78,1437500853468,6.0
79,1437500853489,6.0
80,1437500853510,3.0
81,1437500853531,4.0
82,1437500853548,4.0
83,1437500853569,3.0
84,1437500853638,3.0
85,1437500853639,4.0
86,1437500853640,4.0
87,1437500853649,5.0
88,1437500853668,5.0
89,1437500853687,5.0
90,1437500853706,5.0
91,1437500853732,5.0
92,1437500853747,4.0
93,1437500853769,4.0
94,1437500853794,5.0
95,1437500853809,5.0
96,1437500853828,6.0
97,1437500853847,6.0
98,1437500853868,4.0
99,1437500853889,4.0
100,1437500853910,6.0
101,1437500853930,6.0
102,1437500853951,6.0
103,1437500853970,4.0
104,1437500853990,4.0
105,1437500854009,3.0
106,1437500854033,3.0
107,1437500854051,3.0
108,1437500854071,3.0
109,1437500854091,6.0
110,1437500854137,6.0
111,1437500854138,6.0
112,1437500854148,4.0
113,1437500854167,4.0
114,1437500854189,5.0
115,1437500854210,5.0
116,1437500854260,6.0
117,1437500854261,6.0
118,1437500854267,6.0
119,1437500854298,6.0
120,1437500854313,5.0
121,1437500854382,5.0
122,1437500854383,5.0
123,1437500854401,6.0
124,1437500854402,6.0
125,1437500854411,5.0
126,1437500854429,5.0
127,1437500854451,7.0
128,1437500854474,7.0
129,1437500854502,5.0
130,1437500854511,5.0
131,1437500854528,6.0
132,1437500854548,3.0
133,1437500854567,3.0
134,1437500854589,6.0
135,1437500854607,6.0
136,1437500854627,6.0
137,1437500854647,6.0
138,1437500854667,4.0
139,1437500854687,4.0
140,1437500854711,6.0
141,1437500854732,6.0
142,1437500854751,6.0
143,1437500854768,7.0
144,1437500854789,7.0
145,1437500854808,5.0
146,1437500854829,5.0
147,1437500854849,7.0
148,1437500854870,7.0
149,1437500854892,5.0
150,1437500854910,5.0
151,1437500854929,7.0
152,1437500854948,7.0
153,1437500854970,5.0
154,1437500854989,4.0
155,1437500855008,4.0
156,1437500855031,6.0
157,1437500855058,6.0
158,1437500855067,5.0
159,1437500855087,5.0
160,1437500855107,6.0
161,1437500855127,6.0
162,1437500855151,4.0
163,1437500855167,6.0
164,1437500855191,6.0
165,1437500855209,5.0
166,1437500855228,5.0
167,1437500855252,6.0
168,1437500855269,6.0
169,1437500855291,7.0
170,1437500855311,7.0
171,1437500855332,7.0
172,1437500855351,7.0
173,1437500855370,6.0
174,1437500855389,5.0
175,1437500855410,5.0
176,1437500855431,7.0
177,1437500855451,7.0
178,1437500855472,6.0
179,1437500855491,6.0
180,1437500855511,6.0
181,1437500855533,6.0
182,1437500855553,5.0
183,1437500855578,5.0
184,1437500855589,5.0
185,1437500855608,4.0
186,1437500855629,4.0
187,1437500855648,5.0
188,1437500855668,5.0
189,1437500855702,4.0
190,1437500855717,4.0
191,1437500855729,4.0
192,1437500855748,4.0
193,1437500855769,5.0
194,1437500855790,5.0
195,1437500855809,5.0
196,1437500855829,6.0
197,1437500855853,6.0
198,1437500855870,6.0
199,1437500855890,6.0
200,1437500855909,4.0
201,1437500855932,4.0
202,1437500855951,3.0
203,1437500855970,3.0
204,1437500855990,5.0
205,1437500856009,5.0
206,1437500856029,5.0
207,1437500856049,5.0
208,1437500856073,5.0
209,1437500856101,5.0
210,1437500856143,5.0
211,1437500856144,6.0
212,1437500856302,6.0
213,1437500856303,7.0
214,1437500856304,7.0
215,1437500856305,6.0
216,1437500856306,4.0
217,1437500856307,4.0
218,1437500856308,4.0
219,1437500856309,4.0
220,1437500856310,6.0
221,1437500856328,6.0
222,1437500856360,5.0
223,1437500856370,5.0
224,1437500856392,3.0
225,1437500856410,3.0
226,1437500856430,4.0
227,1437500856473,6.0
228,1437500856474,6.0
229,1437500856489,4.0
230,1437500856511,4.0
231,1437500856529,3.0
232,1437500856550,3.0
233,1437500856571,4.0
234,1437500856589,4.0
235,1437500856609,5.0
236,1437500856631,5.0
237,1437500856652,4.0
238,1437500856672,4.0
239,1437500856689,4.0
240,1437500856711,4.0
241,1437500856732,4.0
242,1437500856751,7.0
243,1437500856770,7.0
244,1437500856793,7.0
245,1437500856813,7.0
246,1437500856831,6.0
247,1437500856853,6.0
248,1437500856873,6.0
249,1437500856893,3.0
250,1437500856911,3.0
251,1437500856929,6.0
252,1437500856952,6.0
253,1437500856974,6.0
254,1437500856993,6.0
255,1437500857010,3.0
256,1437500857032,3.0
257,1437500857054,6.0
258,1437500857072,5.0
259,1437500857096,5.0
260,1437500857133,4.0
261,1437500857134,4.0
262,1437500857153,5.0
263,1437500857170,5.0
264,1437500857192,7.0
265,1437500857209,7.0
266,1437500857232,7.0
267,1437500857250,7.0
268,1437500857272,6.0
269,1437500857292,6.0
270,1437500857311,6.0
271,1437500857331,5.0
272,1437500857350,5.0
273,1437500857372,3.0
274,1437500857393,3.0
275,1437500857414,5.0
276,1437500857433,5.0
277,1437500857455,6.0
278,1437500857473,6.0
279,1437500857493,6.0
280,1437500857511,7.0
281,1437500857532,7.0
282,1437500857551,4.0
283,1437500857571,4.0
284,1437500857592,4.0
285,1437500857613,4.0
286,1437500857634,4.0
287,1437500857653,4.0
288,1437500857674,5.0
289,1437500857694,3.0
290,1437500857714,5.0
291,1437500857733,4.0
292,1437500857752,4.0
293,1437500857780,6.0
294,1437500857791,6.0
295,1437500857862,5.0
296,1437500857863,5.0
297,1437500857864,3.0
298,1437500857871,3.0
299,1437500857899,6.0
300,1437500857914,4.0
301,1437500857932,4.0
302,1437500857951,4.0
303,1437500857974,4.0
304,1437500858013,4.0
305,1437500858014,4.0
306,1437500858034,5.0
307,1437500858051,5.0
308,1437500858073,5.0
309,1437500858093,5.0
310,1437500858115,5.0
311,1437500858134,5.0
312,1437500858155,5.0
313,1437500858173,5.0
314,1437500858192,5.0
315,1437500858211,5.0
316,1437500858231,5.0
317,1437500858253,5.0
318,1437500858272,5.0
319,1437500858295,6.0
320,1437500858315,6.0
321,1437500858336,4.0
322,1437500858355,5.0
323,1437500858372,5.0
324,1437500858393,5.0
325,1437500858416,5.0
326,1437500858437,6.0
327,1437500858455,6.0
328,1437500858475,5.0
329,1437500858493,5.0
330,1437500858514,6.0
331,1437500858541,6.0
332,1437500858553,6.0
333,1437500858604,4.0
334,1437500858605,4.0
335,1437500858623,5.0
336,1437500858633,5.0
337,1437500858652,6.0
338,1437500858673,6.0
339,1437500858691,5.0
340,1437500858717,5.0
341,1437500858733,6.0
342,1437500858752,6.0
343,1437500858772,6.0
344,1437500858793,3.0
345,1437500858814,3.0
346,1437500858835,6.0
347,1437500858854,6.0
348,1437500858873,4.0
