id,attr_time,attr_light
1,1436599548973,0.0
2,1436599548991,0.0
3,1436599549012,0.0
4,1436599549033,0.0
5,1436599549051,0.0
6,1436599549072,0.0
7,1436599549093,0.0
8,1436599549112,0.0
9,1436599549132,0.0
10,1436599549153,0.0
11,1436599549173,0.0
12,1436599549193,0.0
13,1436599549212,0.0
14,1436599549230,0.0
15,1436599549252,0.0
16,1436599549272,0.0
17,1436599549338,0.0
18,1436599549339,0.0
19,1436599549340,0.0
20,1436599549351,0.0
21,1436599549372,0.0
22,1436599549392,0.0
23,1436599549410,0.0
24,1436599549430,0.0
25,1436599549450,0.0
26,1436599549474,0.0
27,1436599549493,0.0
28,1436599549510,0.0
29,1436599549531,0.0
30,1436599549553,0.0
31,1436599549573,0.0
32,1436599549593,0.0
33,1436599549613,0.0
34,1436599549632,0.0
35,1436599549653,0.0
36,1436599549674,0.0
37,1436599549693,0.0
38,1436599549714,0.0
39,1436599549732,0.0
40,1436599549753,0.0
41,1436599549773,0.0
42,1436599549794,0.0
43,1436599549825,0.0
44,1436599549832,0.0
45,1436599549856,0.0
46,1436599549877,0.0
47,1436599549893,0.0
48,1436599549913,0.0
49,1436599549932,0.0
50,1436599549952,0.0
51,1436599549972,0.0
52,1436599549992,0.0
53,1436599550013,0.0
54,1436599550091,0.0
55,1436599550092,0.0
56,1436599550093,0.0
57,1436599550094,0.0
58,1436599550111,0.0
59,1436599550131,0.0
60,1436599550150,0.0
61,1436599550171,0.0
62,1436599550191,0.0
63,1436599550212,0.0
64,1436599550235,0.0
65,1436599550251,0.0
66,1436599550274,0.0
67,1436599550294,0.0
68,1436599550312,0.0
69,1436599550333,0.0
70,1436599550352,0.0
71,1436599550374,0.0
72,1436599550394,0.0
73,1436599550414,0.0
74,1436599550435,0.0
75,1436599550454,0.0
76,1436599550474,0.0
77,1436599550494,0.0
78,1436599550511,0.0
79,1436599550533,0.0
80,1436599550552,0.0
81,1436599550577,0.0
82,1436599550592,0.0
83,1436599550617,0.0
84,1436599550634,0.0
85,1436599550652,0.0
86,1436599550672,0.0
87,1436599550693,0.0
88,1436599550713,0.0
89,1436599550735,0.0
90,1436599550801,0.0
91,1436599550802,0.0
92,1436599550803,0.0
93,1436599550811,0.0
94,1436599550842,0.0
95,1436599550853,0.0
96,1436599550873,0.0
97,1436599550895,0.0
98,1436599550914,0.0
99,1436599550940,0.0
100,1436599550952,0.0
101,1436599550972,0.0
102,1436599550991,0.0
103,1436599551013,0.0
104,1436599551033,0.0
105,1436599551053,0.0
106,1436599551071,0.0
107,1436599551091,0.0
108,1436599551112,0.0
109,1436599551132,0.0
110,1436599551153,0.0
111,1436599551172,0.0
112,1436599551192,0.0
113,1436599551214,0.0
114,1436599551235,0.0
115,1436599551253,0.0
116,1436599551274,0.0
117,1436599551293,0.0
118,1436599551315,0.0
119,1436599551335,0.0
120,1436599551355,0.0
121,1436599551374,0.0
122,1436599551394,0.0
123,1436599551414,0.0
124,1436599551434,0.0
125,1436599551454,0.0
126,1436599551519,0.0
127,1436599551520,0.0
128,1436599551521,0.0
129,1436599551541,0.0
130,1436599551558,0.0
131,1436599551572,0.0
132,1436599551592,0.0
133,1436599551618,0.0
134,1436599551645,0.0
135,1436599551663,0.0
136,1436599551672,0.0
137,1436599551692,0.0
138,1436599551712,0.0
139,1436599551733,0.0
140,1436599551752,0.0
141,1436599551772,0.0
142,1436599551792,0.0
143,1436599551812,0.0
144,1436599551832,0.0
145,1436599551852,0.0
146,1436599551872,0.0
147,1436599551892,0.0
148,1436599551912,0.0
149,1436599551932,0.0
150,1436599551951,0.0
151,1436599551971,0.0
152,1436599551994,0.0
153,1436599552014,0.0
154,1436599552036,0.0
155,1436599552054,0.0
156,1436599552076,0.0
157,1436599552097,0.0
158,1436599552114,0.0
159,1436599552134,0.0
160,1436599552153,0.0
161,1436599552174,0.0
162,1436599552209,0.0
163,1436599552211,0.0
164,1436599552233,0.0
165,1436599552251,0.0
166,1436599552272,0.0
167,1436599552294,0.0
168,1436599552313,0.0
169,1436599552332,0.0
170,1436599552357,0.0
171,1436599552377,0.0
172,1436599552397,0.0
173,1436599552419,0.0
174,1436599552434,0.0
175,1436599552457,0.0
176,1436599552475,0.0
177,1436599552497,0.0
178,1436599552515,0.0
179,1436599552535,0.0
180,1436599552554,0.0
181,1436599552575,0.0
182,1436599552597,0.0
183,1436599552613,0.0
184,1436599552635,0.0
185,1436599552657,0.0
186,1436599552676,0.0
187,1436599552694,0.0
