id,attr_time,attr_light
1,1436801602123,36.0
2,1436801602124,36.0
3,1436801602178,36.0
4,1436801602179,36.0
5,1436801602180,36.0
6,1436801602195,36.0
7,1436801602215,36.0
8,1436801602249,36.0
9,1436801602255,36.0
10,1436801602275,36.0
11,1436801602295,36.0
12,1436801602315,36.0
13,1436801602336,36.0
14,1436801602355,36.0
15,1436801602376,36.0
16,1436801602396,36.0
17,1436801602415,36.0
18,1436801602435,36.0
19,1436801602454,36.0
20,1436801602477,36.0
21,1436801602498,36.0
22,1436801602520,36.0
23,1436801602538,36.0
24,1436801602558,36.0
25,1436801602581,36.0
26,1436801602601,36.0
27,1436801602620,36.0
28,1436801602639,36.0
29,1436801602655,36.0
30,1436801602676,36.0
31,1436801602695,36.0
32,1436801602722,36.0
33,1436801602743,36.0
34,1436801602761,36.0
35,1436801602778,36.0
36,1436801602801,36.0
37,1436801602863,36.0
38,1436801602864,36.0
39,1436801602865,36.0
40,1436801602876,36.0
41,1436801602897,36.0
42,1436801602919,36.0
43,1436801602935,36.0
44,1436801602956,36.0
45,1436801602977,36.0
46,1436801602997,36.0
47,1436801603017,36.0
48,1436801603035,36.0
49,1436801603057,36.0
50,1436801603076,36.0
51,1436801603099,36.0
52,1436801603119,35.0
53,1436801603139,35.0
54,1436801603157,35.0
55,1436801603179,35.0
56,1436801603200,35.0
57,1436801603219,35.0
58,1436801603239,35.0
59,1436801603257,35.0
60,1436801603277,35.0
61,1436801603299,35.0
62,1436801603318,35.0
63,1436801603337,35.0
64,1436801603358,35.0
65,1436801603379,35.0
66,1436801603399,35.0
67,1436801603419,35.0
68,1436801603439,35.0
69,1436801603457,35.0
70,1436801603477,35.0
71,1436801603497,35.0
72,1436801603516,35.0
73,1436801603536,35.0
74,1436801603593,35.0
75,1436801603594,35.0
76,1436801603605,35.0
77,1436801603616,35.0
78,1436801603644,35.0
79,1436801603657,35.0
80,1436801603676,35.0
81,1436801603697,35.0
82,1436801603716,35.0
83,1436801603741,35.0
84,1436801603756,35.0
85,1436801603776,35.0
86,1436801603797,35.0
87,1436801603816,35.0
88,1436801603836,35.0
89,1436801603856,35.0
90,1436801603876,35.0
91,1436801603897,35.0
92,1436801603916,35.0
93,1436801603936,35.0
94,1436801603963,35.0
95,1436801603976,35.0
96,1436801603996,35.0
97,1436801604017,35.0
98,1436801604036,35.0
99,1436801604056,35.0
100,1436801604076,35.0
101,1436801604097,35.0
102,1436801604117,35.0
103,1436801604137,35.0
104,1436801604157,35.0
105,1436801604177,35.0
106,1436801604197,35.0
107,1436801604218,35.0
108,1436801604238,35.0
109,1436801604257,35.0
110,1436801604322,35.0
111,1436801604323,35.0
112,1436801604324,35.0
113,1436801604364,35.0
114,1436801604365,35.0
115,1436801604378,35.0
116,1436801604396,35.0
117,1436801604416,35.0
118,1436801604436,35.0
119,1436801604456,35.0
120,1436801604476,35.0
121,1436801604497,35.0
122,1436801604517,35.0
123,1436801604537,35.0
124,1436801604557,35.0
125,1436801604577,35.0
126,1436801604599,35.0
127,1436801604619,35.0
128,1436801604638,35.0
129,1436801604657,35.0
130,1436801604677,35.0
131,1436801604698,35.0
132,1436801604719,35.0
133,1436801604737,35.0
134,1436801604757,35.0
135,1436801604778,35.0
136,1436801604798,35.0
137,1436801604819,35.0
138,1436801604837,35.0
139,1436801604857,35.0
140,1436801604878,35.0
141,1436801604898,35.0
142,1436801604917,35.0
143,1436801604958,35.0
144,1436801604959,35.0
145,1436801604977,35.0
146,1436801605000,35.0
147,1436801605017,35.0
148,1436801605038,35.0
149,1436801605061,35.0
150,1436801605078,35.0
151,1436801605099,35.0
152,1436801605121,35.0
153,1436801605139,35.0
154,1436801605159,35.0
155,1436801605181,35.0
156,1436801605199,35.0
157,1436801605221,35.0
158,1436801605241,35.0
159,1436801605259,35.0
160,1436801605281,35.0
161,1436801605298,35.0
162,1436801605320,35.0
163,1436801605337,35.0
164,1436801605361,35.0
165,1436801605379,35.0
166,1436801605399,35.0
167,1436801605417,35.0
168,1436801605441,35.0
169,1436801605459,35.0
170,1436801605480,35.0
171,1436801605502,35.0
172,1436801605519,35.0
173,1436801605540,35.0
174,1436801605560,35.0
175,1436801605579,35.0
176,1436801605605,35.0
177,1436801605667,35.0
178,1436801605670,35.0
179,1436801605671,35.0
180,1436801605692,35.0
181,1436801605712,35.0
182,1436801605719,35.0
183,1436801605739,35.0
184,1436801605758,35.0
185,1436801605790,35.0
186,1436801605798,35.0
187,1436801605818,35.0
188,1436801605841,35.0
189,1436801605858,35.0
190,1436801605879,35.0
191,1436801605901,35.0
192,1436801605918,35.0
193,1436801605939,35.0
194,1436801605960,35.0
195,1436801605979,35.0
196,1436801605999,35.0
197,1436801606018,35.0
198,1436801606039,35.0
199,1436801606061,35.0
200,1436801606082,35.0
201,1436801606102,35.0
202,1436801606119,35.0
203,1436801606141,35.0
204,1436801606160,35.0
205,1436801606181,35.0
206,1436801606203,35.0
