id,attr_time,attr_db
1,1436795630600,35.1452075679722
2,1436795631325,33.7148674525995
3,1436795632129,33.066710985557
4,1436795632855,32.289945909453
5,1436795633572,33.0211098377898
6,1436795634303,51.6427908540616
7,1436795635034,49.8475599416796
8,1436795635733,35.7337554156887
9,1436795636343,46.9124529701861
10,1436795637019,46.1082665477233
11,1436795637796,57.6237071119355
12,1436795638535,56.7223845647247
13,1436795639243,51.2610396179227
14,1436795639955,42.6457306356885
15,1436795640713,44.1355224328677
16,1436795641437,40.942722644832
17,1436795642155,41.4632020570718
18,1436795642873,42.4624733932351
19,1436795643562,47.4178761802762
20,1436795644278,42.7882936400963
21,1436795644994,43.709222244542
22,1436795645735,46.0618126859742
23,1436795646446,38.9780777646597
24,1436795647116,40.9394952668775
25,1436795647837,44.6624950875713
26,1436795648545,49.1434669910396
27,1436795649248,46.0639169255855
28,1436795649969,42.951191820638
29,1436795650694,47.827846010022
30,1436795652545,54.801689081652
31,1436795653259,43.2598673202844
32,1436795653955,43.4386028786622
33,1436795654611,42.9050308661279
34,1436795655307,44.4187437889397
35,1436795656063,50.8372931070193
36,1436795656794,49.0792582184479
37,1436795657521,39.9952960678149
38,1436795658233,42.5638064153322
39,1436795658919,41.1881118359886
40,1436795659671,42.2526009302766
41,1436795660393,43.4966838479264
42,1436795661142,66.5446850269647
43,1436795661846,57.7064603038059
44,1436795662564,55.6868672839972
45,1436795663302,54.1825155319751
46,1436795664020,56.3056658070554
47,1436795664792,46.6241090530279
48,1436795665483,50.9264663086328
49,1436795666158,48.1933893937936
50,1436795666895,61.9122430204381
51,1436795667600,51.6717791220583
52,1436795668338,62.4670353505484
53,1436795669061,50.7955743347647
54,1436795670478,40.2010245816166
55,1436795671139,55.0534609377175
56,1436795671873,37.930855336615
57,1436795672610,53.4620022429238
58,1436795673339,39.8529479709642
59,1436795674076,54.898288944636
60,1436795674874,46.892187043245
61,1436795675448,48.3700564160249
62,1436795676136,43.879919516571
63,1436795676881,48.3864312796325
64,1436795677616,43.4757323806252
65,1436795678322,44.2842769607338
66,1436795679008,46.6999763494856
67,1436795679728,42.5892157953807
68,1436795680535,41.5855059124689
69,1436795681279,47.2769232618249
70,1436795681999,39.7770906345285
71,1436795682718,49.6410825505783
72,1436795683438,44.6291143596434
73,1436795684164,38.6583273395592
74,1436795684961,51.6077291121664
75,1436795685682,49.9027081260625
76,1436795686395,39.6364107552632
77,1436795687101,45.4456084843041
78,1436795687792,47.8518216990222
79,1436795688446,60.5017429567149
80,1436795689141,61.8721773779618
81,1436795689921,40.6712441881192
82,1436795690673,54.5551178709505
83,1436795691368,48.7086436221974
84,1436795692136,56.2248044250012
85,1436795692931,55.7928332770555
86,1436795693646,57.7690472915702
87,1436795694368,54.7684806559828
88,1436795695087,61.9255396193439
89,1436795695831,44.8627022138183
90,1436795696493,58.6536171137475
91,1436795697215,63.9724618395746
92,1436795697927,56.4649512992387
93,1436795698647,59.452717678475
94,1436795699374,60.0331127195395
95,1436795700057,43.2202249539381
96,1436795701754,52.0741954807033
97,1436795702414,59.4634137177795
98,1436795703150,58.3140388211763
99,1436795703881,65.051086878933
100,1436795704607,50.1933469482873
101,1436795705333,56.4966781475399
102,1436795706092,68.4059276905808
103,1436795706728,52.5264255150937
104,1436795707341,51.010534092478
105,1436795707995,55.5888635454763
106,1436795708721,57.8383574078925
107,1436795709421,68.6480593673501
108,1436795710143,50.7027028572154
109,1436795710843,48.7857656391725
110,1436795711544,57.6682236952797
111,1436795712250,44.8180252982989
112,1436795712977,41.8292921136849
113,1436795713732,50.0581555941071
114,1436795714437,48.5776175082244
115,1436795715160,56.572041660455
116,1436795715875,42.8202606490086
117,1436795716512,34.8220069251727
118,1436795718442,45.2045692284841
119,1436795719078,55.7503916780092
120,1436795719776,50.6902702798104
121,1436795720332,39.0949683012194
122,1436795721013,51.7446375651245
123,1436795721778,49.56076306854
124,1436795722500,45.6864009695099
125,1436795723221,41.0719184920398
126,1436795723961,62.996880815542
127,1436795724691,58.1473353213998
128,1436795725430,40.7214406106591
129,1436795726130,42.6135415191599
130,1436795726788,42.3389458107518
131,1436795727471,55.9747007408202
132,1436795728192,45.660610588659
133,1436795728925,53.7549784310115
134,1436795729695,45.8572114963714
135,1436795730433,48.9759454297139
