id,attr_time,attr_lat,attr_lng
1,1436619020000,49.44873377,8.9001142
2,1436619039000,49.44873673,8.90011056
3,1436619043000,49.44873673,8.90011056
4,1436619058000,49.44874164,8.90010477
5,1436619065000,49.44874123,8.90010259
6,1436619074000,49.44874285,8.90009938
7,1436619085000,49.44874298,8.90009965
8,1436619109000,49.44874397,8.90009872
9,1436619120000,49.44874467,8.90009115
10,1436619131000,49.44871658,8.89911884
11,1436619141000,49.4487819,8.89923359
12,1436619151000,49.44895814,8.89921885
13,1436619160000,49.44896113,8.89921879
14,1436619171000,49.44890113,8.8991602
15,1436619182000,49.4490288,8.89894514
16,1436619192000,49.44917361,8.89911833
17,1436619202000,49.44906039,8.89896807
18,1436619212000,49.44907804,8.89903294
19,1436619221000,49.44895494,8.89885617
20,1436619233000,49.44884582,8.89861044
21,1436619242000,49.44872967,8.89852772
22,1436619253000,49.44866679,8.89843178
23,1436619263000,49.44867694,8.89841368
24,1436619274000,49.44868038,8.89851814
25,1436619286000,49.44869702,8.89849385
26,1436619296000,49.44869914,8.89851645
27,1436619306000,49.44870399,8.89850333
28,1436619317000,49.44871568,8.89858915
29,1436619324000,49.44873813,8.89853901
30,1436619335000,49.44874742,8.89844986
31,1436619346000,49.44874868,8.89845538
32,1436619354000,49.44876073,8.89846965
33,1436619366000,49.44901937,8.8985484
34,1436619375000,49.44909754,8.89828976
35,1436619385000,49.44937769,8.89816312
36,1436619395000,49.44935912,8.89827135
37,1436619406000,49.44941007,8.8982649
38,1436619417000,49.44944866,8.89826913
39,1436619428000,49.44962966,8.89813042
40,1436619439000,49.44972536,8.89808645
41,1436619452000,49.44961795,8.89819898
42,1436619489000,49.44970936,8.89851582
43,1436619494000,49.44974997,8.89856255
44,1436619518000,49.44971382,8.8984863
45,1436619557000,49.44971575,8.89843996
46,1436619561000,49.44972133,8.89843337
