id,attr_time,attr_light
1,1436795631142,3.0
2,1436795631143,3.0
3,1436795631144,3.0
4,1436795631145,3.0
5,1436795631146,3.0
6,1436795631147,3.0
7,1436795631148,3.0
8,1436795631149,3.0
9,1436795631150,3.0
10,1436795631151,3.0
11,1436795631152,3.0
12,1436795631153,3.0
13,1436795631154,3.0
14,1436795631155,3.0
15,1436795631156,3.0
16,1436795631157,3.0
17,1436795631158,3.0
18,1436795631159,3.0
19,1436795631160,3.0
20,1436795631161,3.0
21,1436795631162,3.0
22,1436795631163,3.0
23,1436795631164,3.0
24,1436795631165,3.0
25,1436795631166,3.0
26,1436795631167,3.0
27,1436795631168,3.0
28,1436795631169,3.0
29,1436795631170,3.0
30,1436795631171,3.0
31,1436795631172,3.0
32,1436795631173,3.0
33,1436795631174,3.0
34,1436795631175,3.0
35,1436795631176,3.0
36,1436795631177,3.0
37,1436795631178,3.0
38,1436795631179,3.0
39,1436795631180,3.0
40,1436795631181,3.0
41,1436795631182,3.0
42,1436795631183,3.0
43,1436795631184,3.0
44,1436795631185,3.0
45,1436795631186,3.0
46,1436795631187,3.0
47,1436795631188,3.0
48,1436795631189,3.0
49,1436795631190,3.0
50,1436795631191,3.0
51,1436795631192,3.0
52,1436795631193,3.0
53,1436795631194,3.0
54,1436795631195,3.0
55,1436795631196,3.0
56,1436795631197,3.0
57,1436795631198,3.0
58,1436795631199,3.0
59,1436795631200,3.0
60,1436795631201,3.0
61,1436795631202,3.0
62,1436795631203,3.0
63,1436795631204,3.0
64,1436795631205,3.0
65,1436795631206,3.0
66,1436795631207,3.0
67,1436795631208,3.0
68,1436795631209,3.0
69,1436795631210,3.0
70,1436795631211,3.0
71,1436795631212,3.0
72,1436795631213,3.0
73,1436795631214,3.0
74,1436795631215,3.0
75,1436795631216,3.0
76,1436795631217,3.0
77,1436795631218,3.0
78,1436795631219,3.0
79,1436795631220,3.0
80,1436795631221,3.0
81,1436795631224,3.0
82,1436795631244,3.0
83,1436795631264,3.0
84,1436795631285,3.0
85,1436795631304,3.0
86,1436795631324,3.0
87,1436795631344,3.0
88,1436795631368,3.0
89,1436795631387,3.0
90,1436795631408,3.0
91,1436795631427,3.0
92,1436795631447,3.0
93,1436795631469,3.0
94,1436795631489,3.0
95,1436795631505,3.0
96,1436795631525,3.0
97,1436795631548,3.0
98,1436795631568,3.0
99,1436795631588,3.0
100,1436795631609,3.0
101,1436795631628,3.0
102,1436795631647,3.0
103,1436795631667,3.0
104,1436795631691,3.0
105,1436795631718,3.0
106,1436795631731,3.0
