id,attr_time,attr_light
1,1436795630051,3.0
2,1436795630073,3.0
3,1436795630093,3.0
4,1436795630112,3.0
5,1436795630131,3.0
6,1436795630152,3.0
7,1436795630172,3.0
8,1436795630193,3.0
9,1436795630210,3.0
10,1436795630229,3.0
11,1436795630250,3.0
12,1436795630272,3.0
13,1436795630374,3.0
14,1436795630375,3.0
15,1436795630376,3.0
16,1436795630377,3.0
17,1436795630378,3.0
18,1436795630433,3.0
19,1436795630434,3.0
20,1436795630435,3.0
21,1436795630463,3.0
22,1436795630470,3.0
23,1436795630493,3.0
24,1436795630523,3.0
25,1436795630540,3.0
26,1436795630550,3.0
27,1436795630572,3.0
28,1436795630590,3.0
29,1436795630610,3.0
30,1436795630630,3.0
31,1436795630650,3.0
32,1436795630670,3.0
33,1436795630690,3.0
34,1436795630710,3.0
35,1436795630730,3.0
36,1436795630750,3.0
37,1436795630770,3.0
38,1436795630790,3.0
39,1436795630809,4.0
40,1436795630831,4.0
41,1436795630850,4.0
42,1436795630872,4.0
43,1436795630890,4.0
44,1436795630910,4.0
45,1436795630932,4.0
46,1436795630950,4.0
47,1436795630970,4.0
48,1436795630992,4.0
49,1436795631014,4.0
50,1436795631031,4.0
51,1436795631051,4.0
52,1436795631073,4.0
53,1436795631091,4.0
54,1436795631109,4.0
55,1436795631130,4.0
56,1436795631152,4.0
57,1436795631171,4.0
58,1436795631190,4.0
59,1436795631212,4.0
60,1436795631232,4.0
61,1436795631255,4.0
62,1436795631272,4.0
63,1436795631295,4.0
64,1436795631315,4.0
65,1436795631335,4.0
66,1436795631355,4.0
67,1436795631373,4.0
68,1436795631394,4.0
69,1436795631413,4.0
70,1436795631433,4.0
71,1436795631457,4.0
72,1436795631473,4.0
73,1436795631496,4.0
74,1436795631514,4.0
75,1436795631531,4.0
76,1436795631554,4.0
77,1436795631572,4.0
78,1436795631602,4.0
79,1436795631613,4.0
80,1436795631634,4.0
81,1436795631653,4.0
82,1436795631675,4.0
83,1436795631732,4.0
84,1436795631743,4.0
85,1436795631744,4.0
86,1436795631752,4.0
87,1436795631777,4.0
88,1436795631792,4.0
89,1436795631824,4.0
90,1436795631831,4.0
91,1436795631852,4.0
92,1436795631878,4.0
93,1436795631891,4.0
94,1436795631911,4.0
95,1436795631931,4.0
96,1436795631951,4.0
97,1436795631972,4.0
98,1436795632007,4.0
99,1436795632011,4.0
100,1436795632031,4.0
101,1436795632051,4.0
102,1436795632071,4.0
103,1436795632091,4.0
104,1436795632111,4.0
105,1436795632131,4.0
106,1436795632151,4.0
107,1436795632171,4.0
108,1436795632192,4.0
109,1436795632211,4.0
110,1436795632231,4.0
111,1436795632255,4.0
112,1436795632276,4.0
113,1436795632294,4.0
114,1436795632314,4.0
115,1436795632335,4.0
116,1436795632354,4.0
117,1436795632374,4.0
118,1436795632391,4.0
119,1436795632420,4.0
120,1436795632436,4.0
121,1436795632454,4.0
122,1436795632471,4.0
123,1436795632494,4.0
124,1436795632514,4.0
125,1436795632532,4.0
126,1436795632553,4.0
127,1436795632572,4.0
128,1436795632594,4.0
129,1436795632615,4.0
130,1436795632633,4.0
131,1436795632653,4.0
132,1436795632674,4.0
133,1436795632695,4.0
134,1436795632716,4.0
135,1436795632736,4.0
136,1436795632755,4.0
137,1436795632773,4.0
138,1436795632795,4.0
139,1436795632816,4.0
140,1436795632835,4.0
141,1436795632854,4.0
142,1436795632875,4.0
143,1436795632897,4.0
144,1436795632916,4.0
145,1436795632936,4.0
146,1436795632955,4.0
147,1436795632975,4.0
148,1436795632992,4.0
149,1436795633012,4.0
150,1436795633036,4.0
151,1436795633052,4.0
152,1436795633124,4.0
153,1436795633125,4.0
154,1436795633126,4.0
155,1436795633135,4.0
156,1436795633155,4.0
157,1436795633173,4.0
158,1436795633192,4.0
159,1436795633212,4.0
160,1436795633235,4.0
161,1436795633254,4.0
162,1436795633273,4.0
163,1436795633295,4.0
164,1436795633312,4.0
165,1436795633336,4.0
166,1436795633356,4.0
167,1436795633376,4.0
168,1436795633397,4.0
169,1436795633415,4.0
170,1436795633436,4.0
171,1436795633456,4.0
172,1436795633476,4.0
173,1436795633497,4.0
174,1436795633513,4.0
175,1436795633536,4.0
176,1436795633554,4.0
177,1436795633576,4.0
178,1436795633595,4.0
179,1436795633613,4.0
